Fwd_rate	Rev_rate	Net_Rate	PEI	Reaction_String
0.002718114	0.002718114	0.00E+00	5.00E-01	R198 <=> R198
0.002718114	22.1226934	-2.21E+01	1.23E-04	R202 <=> R311
0.002718114	793.1098011	-7.93E+02	3.43E-06	R202 <=> R226
0.002718114	0.000253586	2.46E-03	9.15E-01	R205 <=> R149
0.002718114	0.007388873	-4.67E-03	2.69E-01	R205 <=> R97
0.002718114	1.43214E-05	2.70E-03	9.95E-01	R212 <=> R156
0.002718114	0.059646747	-5.69E-02	4.36E-02	R212 <=> R144
0.002718114	9.31541E-09	2.72E-03	1.00E+00	R226 <=> R202
0.002718114	8.92191E-06	2.71E-03	9.97E-01	R226 <=> R103
0.002718114	0.002718114	0.00E+00	5.00E-01	R233 <=> R233
0.002718114	122.5398883	-1.23E+02	2.22E-05	R233 <=> R323
0.002718114	317946.1923	-3.18E+05	8.55E-09	R241 <=> R20
0.002718114	0.001404979	1.31E-03	6.59E-01	R241 <=> R122
0.002718114	29601.17068	-2.96E+04	9.18E-08	R242 <=> R133
0.002718114	0.004268014	-1.55E-03	3.89E-01	R242 <=> R106
0.002718114	10734.65965	-1.07E+04	2.53E-07	R243 <=> R338
0.002718114	1.286998317	-1.28E+00	2.11E-03	R243 <=> R282
0.002718114	0.075462502	-7.27E-02	3.48E-02	R244 <=> R342
0.002718114	0.290308301	-2.88E-01	9.28E-03	R244 <=> R290
0.002718114	489119.8241	-4.89E+05	5.56E-09	R245 <=> R115
0.002718114	2.15676E-06	2.72E-03	9.99E-01	R245 <=> R78
0.002718114	20.29950593	-2.03E+01	1.34E-04	R246 <=> R22
0.002718114	2.67933E-08	2.72E-03	1.00E+00	R246 <=> R96
0.002718114	5336.061148	-5.34E+03	5.09E-07	R248 <=> R111
0.002718114	2.304086328	-2.30E+00	1.18E-03	R248 <=> R61
0.002718114	58362.19927	-5.84E+04	4.66E-08	R250 <=> R23
0.002718114	1.51601737	-1.51E+00	1.79E-03	R250 <=> R135
0.002718114	1532.830565	-1.53E+03	1.77E-06	R251 <=> R138
0.002718114	3.01821E-08	2.72E-03	1.00E+00	R251 <=> R108
0.002718114	1.39269E-05	2.70E-03	9.95E-01	R253 <=> R112
0.002718114	0.000106958	2.61E-03	9.62E-01	R253 <=> R65
0.002718114	0.001244762	1.47E-03	6.86E-01	R254 <=> R352
0.002718114	7.82713E-07	2.72E-03	1.00E+00	R254 <=> R296
0.002718114	8.09641E-05	2.64E-03	9.71E-01	R255 <=> R24
0.002718114	0.001378782	1.34E-03	6.63E-01	R255 <=> R98
0.002718114	0.128902067	-1.26E-01	2.07E-02	R256 <=> R333
0.002718114	0.000426934	2.29E-03	8.64E-01	R256 <=> R276
0.002718114	950947.9264	-9.51E+05	2.86E-09	R258 <=> R25
0.002718114	1.057776657	-1.06E+00	2.56E-03	R258 <=> R145
0.002718114	1.419357429	-1.42E+00	1.91E-03	R259 <=> R355
0.002718114	0.000159548	2.56E-03	9.45E-01	R259 <=> R302
0.002718114	0.000111531	2.61E-03	9.61E-01	R260 <=> R341
0.002718114	6.17177E-12	2.72E-03	1.00E+00	R260 <=> R287
0.002718114	218.7077781	-2.19E+02	1.24E-05	R261 <=> R129
0.002718114	0.211523643	-2.09E-01	1.27E-02	R261 <=> R104
0.002718114	8380.608655	-8.38E+03	3.24E-07	R262 <=> R379
0.002718114	112.4875241	-1.12E+02	2.42E-05	R262 <=> R377
0.002718114	1948.74327	-1.95E+03	1.39E-06	R263 <=> R356
0.002718114	256.7628641	-2.57E+02	1.06E-05	R263 <=> R304
0.002718114	0.001456483	1.26E-03	6.51E-01	R264 <=> R99
0.002718114	38.67429586	-3.87E+01	7.03E-05	R266 <=> R126
0.002718114	0.010443337	-7.73E-03	2.07E-01	R266 <=> R100
0.002718114	424.4292374	-4.24E+02	6.40E-06	R269 <=> R139
0.002718114	0.007355452	-4.64E-03	2.70E-01	R269 <=> R153
0.002718114	1345.848457	-1.35E+03	2.02E-06	R270 <=> R354
0.002718114	2.2014E-11	2.72E-03	1.00E+00	R270 <=> R299
0.002718114	0.057829571	-5.51E-02	4.49E-02	R271 <=> R101
0.002718114	4.60598E-10	2.72E-03	1.00E+00	R271 <=> R152
0.002718114	11.81506068	-1.18E+01	2.30E-04	R273 <=> R127
0.002718114	0.416800921	-4.14E-01	6.48E-03	R273 <=> R102
0.002718114	17.23092792	-1.72E+01	1.58E-04	R274 <=> R73
0.002718114	3.82467E-05	2.68E-03	9.86E-01	R274 <=> R335
0.002718114	0.017305135	-1.46E-02	1.36E-01	R276 <=> R256
0.002718114	1.94879E-06	2.72E-03	9.99E-01	R276 <=> R249
0.002718114	0.000953824	1.76E-03	7.40E-01	R278 <=> R376
0.002718114	2.8432E-06	2.72E-03	9.99E-01	R278 <=> R311
0.002718114	3.06406E-05	2.69E-03	9.89E-01	R280 <=> R81
0.002718114	3.50906E-05	2.68E-03	9.87E-01	R280 <=> R184
0.002718114	5.7406E-06	2.71E-03	9.98E-01	R282 <=> R243
0.002718114	0.000959906	1.76E-03	7.39E-01	R282 <=> R149
0.002718114	3.98123E-07	2.72E-03	1.00E+00	R285 <=> R84
0.002718114	4.7606E-07	2.72E-03	1.00E+00	R285 <=> R344
0.002718114	1197085.997	-1.20E+06	2.27E-09	R287 <=> R260
0.002718114	7.27548E-07	2.72E-03	1.00E+00	R287 <=> R284
0.002718114	2.54493E-05	2.69E-03	9.91E-01	R290 <=> R244
0.002718114	4.239E-07	2.72E-03	1.00E+00	R290 <=> R156
0.002718114	2.52527E-09	2.72E-03	1.00E+00	R292 <=> R85
0.002718114	0.000551235	2.17E-03	8.31E-01	R292 <=> R220
0.002718114	0.605363957	-6.03E-01	4.47E-03	R294 <=> R373
0.002718114	0.008485152	-5.77E-03	2.43E-01	R294 <=> R305
0.002718114	9.439152032	-9.44E+00	2.88E-04	R296 <=> R254
0.002718114	1.78663E-05	2.70E-03	9.93E-01	R296 <=> R231
0.002718114	0.000156352	2.56E-03	9.46E-01	R300 <=> R74
0.002718114	0.000107853	2.61E-03	9.62E-01	R300 <=> R343
0.002718114	0.000870714	1.85E-03	7.57E-01	R305 <=> R294
0.002718114	0.024538777	-2.18E-02	9.97E-02	R305 <=> R257
0.002718114	0.8060224	-8.03E-01	3.36E-03	R308 <=> R82
0.002718114	9.49688E-07	2.72E-03	1.00E+00	R308 <=> R193
0.002718114	2.598530864	-2.60E+00	1.04E-03	R311 <=> R278
0.002718114	3.33962E-07	2.72E-03	1.00E+00	R311 <=> R202
0.002718114	2.68633E-10	2.72E-03	1.00E+00	R314 <=> R73
0.002718114	1.778918112	-1.78E+00	1.53E-03	R315 <=> R114
0.002718114	0.073311656	-7.06E-02	3.58E-02	R315 <=> R74
0.002718114	3.52926E-08	2.72E-03	1.00E+00	R316 <=> R81
0.002718114	0.248328692	-2.46E-01	1.08E-02	R317 <=> R116
0.002718114	0.654916361	-6.52E-01	4.13E-03	R317 <=> R82
0.002718114	3.4481E-11	2.72E-03	1.00E+00	R318 <=> R84
0.002718114	1.18996E-09	2.72E-03	1.00E+00	R319 <=> R85
